mode,function,kernel,pipeline,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,o_scale,o_store,kv_dma_issue,kv_dma_wait,kv_transform,host_elapsed
scna-fp16,exp2,tree,on,16,8,6,664.0,394.0,313.0,4.0,131.0,118.0,7.0,4.0,2.0,4.0,9.0,39.0,194.0,938.0
scna-fp16,exp2,tree,on,16,8,7,662.0,395.0,313.0,4.0,130.0,117.0,6.0,4.0,2.0,4.0,8.0,39.0,193.0,937.0
scna-fp16,exp2,tree,on,16,8,8,660.0,389.0,313.0,4.0,132.0,118.0,7.0,4.0,2.0,4.0,8.0,41.0,192.0,934.0
scna-fp16,exp2,tree,on,16,8,9,667.0,396.0,312.0,4.0,130.0,121.0,6.0,4.0,2.0,4.0,9.0,43.0,192.0,930.0
scna-fp16,exp2,tree,on,16,8,10,669.0,396.0,313.0,4.0,131.0,121.0,7.0,4.0,2.0,4.0,9.0,44.0,193.0,929.0
scna-fp16,exp2,tree,on,16,8,11,664.0,393.0,313.0,4.0,131.0,120.0,6.0,4.0,2.0,4.0,8.0,43.0,193.0,929.0
scna-fp16,exp2,tree,on,16,8,12,661.0,393.0,313.0,4.0,131.0,116.0,7.0,4.0,2.0,4.0,8.0,39.0,192.0,930.0
scna-fp16,exp2,tree,on,16,8,13,665.0,396.0,313.0,4.0,131.0,118.0,6.0,4.0,2.0,4.0,8.0,40.0,192.0,933.0
scna-fp16,exp2,tree,on,16,8,14,667.0,395.0,313.0,4.0,130.0,121.0,7.0,4.0,2.0,4.0,10.0,42.0,192.0,932.0
scna-fp16,exp2,tree,on,16,8,15,761.0,411.0,322.0,4.0,168.0,162.0,6.0,4.0,2.0,4.0,8.0,122.0,192.0,963.0
scna-fp16,exp2,tree,on,16,8,16,761.0,411.0,322.0,4.0,168.0,161.0,7.0,4.0,2.0,4.0,9.0,120.0,192.0,1043.0
scna-fp16,exp2,tree,on,16,8,17,757.0,411.0,323.0,4.0,166.0,160.0,6.0,4.0,2.0,4.0,8.0,120.0,191.0,981.0
scna-fp16,exp2,tree,on,16,8,18,757.0,409.0,322.0,4.0,168.0,159.0,7.0,4.0,2.0,4.0,9.0,120.0,192.0,1001.0
scna-fp16,exp2,tree,on,16,8,19,759.0,411.0,322.0,4.0,166.0,162.0,6.0,4.0,2.0,4.0,8.0,120.0,192.0,946.0
scna-fp16,exp2,tree,on,16,16,0,1071.0,789.0,622.0,7.0,131.0,113.0,11.0,8.0,2.0,10.0,9.0,35.0,193.0,1280.0
scna-fp16,exp2,tree,on,16,16,1,1074.0,790.0,622.0,8.0,131.0,115.0,10.0,8.0,2.0,10.0,9.0,38.0,192.0,1286.0
scna-fp16,exp2,tree,on,16,16,2,1074.0,792.0,621.0,7.0,131.0,113.0,11.0,8.0,2.0,10.0,10.0,35.0,192.0,1278.0
scna-fp16,exp2,tree,on,16,16,3,1070.0,786.0,622.0,7.0,132.0,115.0,10.0,8.0,2.0,10.0,9.0,37.0,193.0,1381.0
scna-fp16,exp2,tree,on,16,16,4,1070.0,786.0,622.0,8.0,131.0,114.0,11.0,8.0,2.0,10.0,9.0,36.0,193.0,1289.0
scna-fp16,exp2,tree,on,16,16,5,1118.0,800.0,628.0,7.0,135.0,145.0,10.0,8.0,3.0,10.0,8.0,71.0,193.0,1406.0
scna-fp16,exp2,tree,on,16,16,6,1199.0,810.0,632.0,8.0,178.0,172.0,11.0,8.0,2.0,10.0,10.0,141.0,192.0,1472.0
scna-fp16,exp2,tree,on,16,16,7,1195.0,814.0,633.0,7.0,173.0,171.0,10.0,8.0,2.0,10.0,8.0,135.0,192.0,1478.0
scna-fp16,exp2,tree,on,16,16,8,1201.0,810.0,634.0,7.0,174.0,178.0,11.0,8.0,3.0,10.0,9.0,145.0,192.0,1496.0
scna-fp16,exp2,tree,on,16,16,9,1185.0,810.0,632.0,7.0,170.0,168.0,10.0,8.0,2.0,10.0,10.0,129.0,191.0,1509.0
scna-fp16,exp2,tree,on,16,16,10,1194.0,812.0,632.0,7.0,170.0,174.0,11.0,8.0,2.0,10.0,8.0,136.0,192.0,1495.0
scna-fp16,exp2,tree,on,16,16,11,1184.0,806.0,631.0,7.0,172.0,169.0,10.0,8.0,2.0,10.0,9.0,130.0,193.0,1425.0
scna-fp16,exp2,tree,on,16,16,12,1192.0,812.0,632.0,7.0,168.0,174.0,11.0,8.0,2.0,10.0,10.0,134.0,192.0,1460.0
scna-fp16,exp2,tree,on,16,16,13,1186.0,810.0,632.0,7.0,169.0,169.0,10.0,8.0,3.0,10.0,9.0,130.0,191.0,1482.0
scna-fp16,exp2,tree,on,16,16,14,1193.0,811.0,632.0,7.0,169.0,175.0,11.0,8.0,2.0,10.0,10.0,135.0,192.0,1461.0
scna-fp16,exp2,tree,on,16,16,15,1187.0,807.0,632.0,7.0,169.0,174.0,10.0,8.0,2.0,10.0,9.0,133.0,192.0,1403.0
scna-fp16,exp2,tree,on,16,16,16,1183.0,810.0,632.0,7.0,168.0,167.0,11.0,8.0,2.0,10.0,9.0,125.0,192.0,1391.0
scna-fp16,exp2,tree,on,16,16,17,1185.0,808.0,632.0,7.0,175.0,165.0,10.0,8.0,2.0,10.0,9.0,131.0,192.0,1506.0
scna-fp16,exp2,tree,on,16,16,18,1193.0,808.0,632.0,8.0,172.0,174.0,11.0,8.0,2.0,10.0,10.0,139.0,192.0,1466.0
scna-fp16,exp2,tree,on,16,16,19,1177.0,805.0,631.0,7.0,168.0,167.0,10.0,8.0,2.0,10.0,8.0,126.0,192.0,1429.0
scna-fp16,exp2,tree,on,16,32,0,1853.0,1538.0,1237.0,14.0,131.0,101.0,24.0,20.0,4.0,21.0,10.0,22.0,193.0,2183.0
scna-fp16,exp2,tree,on,16,32,1,1927.0,1568.0,1238.0,14.0,140.0,137.0,23.0,20.0,4.0,21.0,10.0,69.0,193.0,2232.0
scna-fp16,exp2,tree,on,16,32,2,1960.0,1599.0,1239.0,14.0,142.0,137.0,23.0,20.0,4.0,21.0,10.0,70.0,193.0,2254.0
scna-fp16,exp2,tree,on,16,32,3,1940.0,1582.0,1239.0,14.0,142.0,134.0,23.0,20.0,4.0,21.0,10.0,66.0,194.0,2220.0
scna-fp16,exp2,tree,on,16,32,4,1938.0,1582.0,1238.0,14.0,142.0,131.0,24.0,20.0,4.0,21.0,10.0,63.0,194.0,2246.0
scna-fp16,exp2,tree,on,16,32,5,1949.0,1590.0,1239.0,14.0,144.0,132.0,24.0,20.0,4.0,21.0,9.0,67.0,193.0,2236.0
scna-fp16,exp2,tree,on,16,32,6,1929.0,1573.0,1239.0,14.0,143.0,130.0,24.0,20.0,4.0,21.0,10.0,64.0,193.0,2229.0
scna-fp16,exp2,tree,on,16,32,7,1931.0,1581.0,1240.0,14.0,140.0,127.0,24.0,20.0,4.0,21.0,9.0,58.0,193.0,2186.0
scna-fp16,exp2,tree,on,16,32,8,1975.0,1592.0,1243.0,14.0,155.0,145.0,24.0,20.0,4.0,21.0,10.0,91.0,192.0,2290.0
scna-fp16,exp2,tree,on,16,32,9,1987.0,1590.0,1242.0,14.0,157.0,157.0,24.0,20.0,4.0,21.0,10.0,104.0,192.0,2249.0
scna-fp16,exp2,tree,on,16,32,10,1981.0,1594.0,1243.0,14.0,159.0,144.0,24.0,21.0,4.0,21.0,10.0,94.0,192.0,2299.0
scna-fp16,exp2,tree,on,16,32,11,1982.0,1589.0,1243.0,14.0,156.0,154.0,24.0,20.0,4.0,21.0,9.0,101.0,192.0,2242.0
scna-fp16,exp2,tree,on,16,32,12,1989.0,1591.0,1242.0,14.0,159.0,156.0,24.0,20.0,4.0,21.0,10.0,107.0,192.0,2268.0
scna-fp16,exp2,tree,on,16,32,13,1985.0,1593.0,1242.0,14.0,158.0,151.0,24.0,20.0,4.0,21.0,9.0,100.0,192.0,2266.0
scna-fp16,exp2,tree,on,16,32,14,1985.0,1590.0,1242.0,14.0,157.0,155.0,24.0,20.0,4.0,21.0,8.0,103.0,193.0,2256.0
scna-fp16,exp2,tree,on,16,32,15,1985.0,1593.0,1242.0,14.0,155.0,154.0,24.0,20.0,4.0,21.0,9.0,101.0,192.0,2249.0
scna-fp16,exp2,tree,on,16,32,16,1977.0,1589.0,1242.0,14.0,160.0,145.0,24.0,20.0,4.0,21.0,10.0,95.0,193.0,2301.0
scna-fp16,exp2,tree,on,16,32,17,1980.0,1590.0,1242.0,14.0,155.0,152.0,24.0,20.0,4.0,21.0,10.0,98.0,192.0,2241.0
scna-fp16,exp2,tree,on,16,32,18,1977.0,1594.0,1242.0,14.0,153.0,147.0,24.0,20.0,4.0,21.0,9.0,90.0,193.0,2258.0
scna-fp16,exp2,tree,on,16,32,19,1985.0,1589.0,1242.0,14.0,159.0,154.0,24.0,20.0,4.0,21.0,10.0,103.0,192.0,2271.0
scna-fp16,exp2,tree,on,32,4,0,486.0,240.0,200.0,1.0,131.0,107.0,3.0,0.0,0.0,4.0,8.0,29.0,192.0,707.0
scna-fp16,exp2,tree,on,32,4,1,491.0,241.0,200.0,1.0,131.0,111.0,3.0,0.0,0.0,4.0,8.0,32.0,193.0,698.0
scna-fp16,exp2,tree,on,32,4,2,491.0,242.0,200.0,2.0,131.0,109.0,3.0,0.0,0.0,4.0,8.0,32.0,192.0,701.0
scna-fp16,exp2,tree,on,32,4,3,490.0,241.0,200.0,1.0,132.0,109.0,3.0,0.0,0.0,4.0,10.0,32.0,193.0,705.0
scna-fp16,exp2,tree,on,32,4,4,489.0,241.0,200.0,2.0,131.0,108.0,3.0,0.0,0.0,4.0,8.0,32.0,192.0,702.0
scna-fp16,exp2,tree,on,32,4,5,486.0,239.0,200.0,1.0,131.0,108.0,3.0,0.0,0.0,4.0,8.0,31.0,193.0,701.0
scna-fp16,exp2,tree,on,32,4,6,490.0,242.0,200.0,2.0,131.0,108.0,3.0,0.0,0.0,4.0,8.0,31.0,192.0,701.0
scna-fp16,exp2,tree,on,32,4,7,488.0,242.0,200.0,2.0,131.0,106.0,3.0,0.0,0.0,4.0,8.0,28.0,193.0,700.0
scna-fp16,exp2,tree,on,32,4,8,488.0,241.0,199.0,2.0,131.0,107.0,3.0,0.0,0.0,4.0,8.0,29.0,192.0,700.0
scna-fp16,exp2,tree,on,32,4,9,488.0,242.0,200.0,2.0,131.0,106.0,3.0,0.0,0.0,4.0,8.0,29.0,192.0,703.0
scna-fp16,exp2,tree,on,32,4,10,492.0,241.0,200.0,2.0,132.0,110.0,3.0,0.0,0.0,4.0,9.0,34.0,192.0,699.0
scna-fp16,exp2,tree,on,32,4,11,490.0,241.0,199.0,2.0,131.0,109.0,3.0,0.0,0.0,4.0,9.0,32.0,193.0,703.0
scna-fp16,exp2,tree,on,32,4,12,489.0,241.0,199.0,2.0,132.0,107.0,3.0,0.0,0.0,4.0,9.0,30.0,192.0,701.0
scna-fp16,exp2,tree,on,32,4,13,496.0,241.0,199.0,2.0,136.0,110.0,3.0,0.0,0.0,4.0,9.0,37.0,192.0,699.0
scna-fp16,exp2,tree,on,32,4,14,488.0,240.0,199.0,2.0,131.0,108.0,3.0,0.0,0.0,4.0,8.0,31.0,192.0,709.0
scna-fp16,exp2,tree,on,32,4,15,485.0,240.0,200.0,2.0,131.0,105.0,3.0,0.0,0.0,4.0,8.0,27.0,193.0,702.0
scna-fp16,exp2,tree,on,32,4,16,488.0,240.0,199.0,2.0,132.0,107.0,3.0,0.0,0.0,4.0,8.0,30.0,193.0,784.0
scna-fp16,exp2,tree,on,32,4,17,486.0,241.0,199.0,2.0,131.0,105.0,3.0,0.0,0.0,4.0,9.0,29.0,193.0,703.0
scna-fp16,exp2,tree,on,32,4,18,487.0,241.0,199.0,2.0,132.0,105.0,3.0,0.0,0.0,4.0,9.0,28.0,193.0,697.0
scna-fp16,exp2,tree,on,32,4,19,509.0,245.0,200.0,2.0,136.0,119.0,3.0,0.0,0.0,4.0,8.0,48.0,192.0,752.0
scna-fp16,exp2,tree,on,32,8,0,748.0,477.0,391.0,4.0,132.0,117.0,7.0,4.0,2.0,5.0,9.0,42.0,193.0,1049.0
scna-fp16,exp2,tree,on,32,8,1,747.0,479.0,391.0,4.0,131.0,116.0,7.0,4.0,2.0,4.0,10.0,39.0,192.0,1042.0
scna-fp16,exp2,tree,on,32,8,2,749.0,478.0,391.0,4.0,131.0,118.0,7.0,4.0,2.0,5.0,8.0,38.0,194.0,987.0
scna-fp16,exp2,tree,on,32,8,3,736.0,471.0,391.0,4.0,131.0,112.0,7.0,4.0,2.0,5.0,9.0,34.0,192.0,943.0
scna-fp16,exp2,tree,on,32,8,4,746.0,475.0,391.0,4.0,132.0,117.0,7.0,4.0,2.0,5.0,8.0,40.0,192.0,930.0
scna-fp16,exp2,tree,on,32,8,5,744.0,478.0,391.0,4.0,132.0,112.0,7.0,4.0,2.0,5.0,9.0,35.0,192.0,932.0
scna-fp16,exp2,tree,on,32,8,6,751.0,482.0,391.0,4.0,131.0,116.0,7.0,4.0,2.0,5.0,8.0,37.0,194.0,1049.0
scna-fp16,exp2,tree,on,32,8,7,745.0,479.0,391.0,4.0,132.0,113.0,7.0,4.0,2.0,4.0,8.0,37.0,192.0,933.0
scna-fp16,exp2,tree,on,32,8,8,741.0,478.0,391.0,3.0,132.0,111.0,7.0,4.0,2.0,4.0,8.0,36.0,193.0,941.0
scna-fp16,exp2,tree,on,32,8,9,747.0,479.0,391.0,4.0,130.0,117.0,7.0,4.0,2.0,4.0,8.0,38.0,193.0,1047.0
scna-fp16,exp2,tree,on,32,8,10,741.0,476.0,391.0,4.0,131.0,112.0,7.0,4.0,2.0,5.0,8.0,33.0,194.0,937.0
scna-fp16,exp2,tree,on,32,8,11,739.0,471.0,391.0,4.0,130.0,117.0,7.0,4.0,2.0,4.0,8.0,38.0,194.0,960.0
scna-fp16,exp2,tree,on,32,8,12,745.0,478.0,391.0,3.0,131.0,115.0,7.0,4.0,2.0,5.0,8.0,37.0,192.0,933.0
scna-fp16,exp2,tree,on,32,8,13,741.0,478.0,391.0,3.0,131.0,112.0,7.0,4.0,2.0,4.0,9.0,35.0,193.0,933.0
scna-fp16,exp2,tree,on,32,8,14,745.0,477.0,391.0,4.0,131.0,116.0,7.0,4.0,2.0,4.0,8.0,38.0,193.0,932.0
scna-fp16,exp2,tree,on,32,8,15,745.0,478.0,391.0,4.0,130.0,116.0,7.0,4.0,2.0,4.0,9.0,37.0,193.0,935.0
scna-fp16,exp2,tree,on,32,8,16,744.0,477.0,391.0,4.0,130.0,115.0,7.0,4.0,2.0,5.0,8.0,38.0,193.0,932.0
scna-fp16,exp2,tree,on,32,8,17,746.0,480.0,391.0,3.0,131.0,115.0,7.0,4.0,2.0,4.0,8.0,38.0,193.0,933.0
scna-fp16,exp2,tree,on,32,8,18,747.0,479.0,391.0,4.0,131.0,115.0,7.0,4.0,2.0,5.0,9.0,37.0,193.0,932.0
scna-fp16,exp2,tree,on,32,8,19,746.0,479.0,391.0,4.0,130.0,115.0,7.0,4.0,2.0,5.0,9.0,37.0,193.0,932.0
scna-fp16,exp2,tree,on,32,16,0,1235.0,948.0,776.0,7.0,130.0,118.0,11.0,9.0,2.0,10.0,10.0,40.0,192.0,1513.0
scna-fp16,exp2,tree,on,32,16,1,1233.0,945.0,776.0,7.0,132.0,118.0,10.0,9.0,2.0,10.0,10.0,40.0,193.0,1511.0
scna-fp16,exp2,tree,on,32,16,2,1235.0,945.0,777.0,7.0,132.0,119.0,11.0,9.0,2.0,10.0,10.0,41.0,193.0,1504.0
scna-fp16,exp2,tree,on,32,16,3,1232.0,948.0,777.0,7.0,131.0,115.0,10.0,9.0,2.0,10.0,9.0,38.0,191.0,1499.0
scna-fp16,exp2,tree,on,32,16,4,1232.0,944.0,776.0,8.0,132.0,116.0,11.0,9.0,2.0,10.0,9.0,39.0,192.0,1519.0
scna-fp16,exp2,tree,on,32,16,5,1230.0,943.0,776.0,7.0,132.0,117.0,10.0,9.0,2.0,10.0,8.0,39.0,194.0,1513.0
scna-fp16,exp2,tree,on,32,16,6,1266.0,955.0,778.0,8.0,131.0,140.0,11.0,9.0,2.0,10.0,10.0,62.0,192.0,1519.0
scna-fp16,exp2,tree,on,32,16,7,1318.0,965.0,784.0,7.0,160.0,155.0,10.0,9.0,2.0,10.0,9.0,106.0,192.0,1555.0
scna-fp16,exp2,tree,on,32,16,8,1322.0,963.0,783.0,8.0,161.0,158.0,11.0,9.0,2.0,10.0,10.0,111.0,192.0,1630.0
scna-fp16,exp2,tree,on,32,16,9,1319.0,963.0,784.0,8.0,164.0,152.0,10.0,9.0,3.0,10.0,10.0,108.0,192.0,1527.0
scna-fp16,exp2,tree,on,32,16,10,1317.0,962.0,783.0,8.0,160.0,155.0,11.0,9.0,2.0,10.0,10.0,105.0,192.0,1622.0
scna-fp16,exp2,tree,on,32,16,11,1316.0,965.0,783.0,7.0,159.0,153.0,10.0,9.0,3.0,10.0,9.0,103.0,193.0,1525.0
scna-fp16,exp2,tree,on,32,16,12,1314.0,962.0,783.0,7.0,158.0,154.0,11.0,9.0,3.0,10.0,10.0,104.0,192.0,1631.0
scna-fp16,exp2,tree,on,32,16,13,1312.0,962.0,782.0,7.0,157.0,155.0,10.0,9.0,2.0,10.0,9.0,104.0,192.0,1595.0
scna-fp16,exp2,tree,on,32,16,14,1316.0,964.0,783.0,7.0,158.0,155.0,11.0,9.0,2.0,10.0,9.0,104.0,192.0,1614.0
scna-fp16,exp2,tree,on,32,16,15,1307.0,962.0,783.0,8.0,159.0,147.0,10.0,9.0,2.0,10.0,10.0,98.0,192.0,1532.0
scna-fp16,exp2,tree,on,32,16,16,1314.0,963.0,783.0,8.0,157.0,154.0,11.0,9.0,2.0,10.0,10.0,102.0,193.0,1608.0
scna-fp16,exp2,tree,on,32,16,17,1312.0,964.0,783.0,7.0,157.0,153.0,10.0,9.0,2.0,10.0,9.0,101.0,192.0,1635.0
scna-fp16,exp2,tree,on,32,16,18,1310.0,964.0,783.0,7.0,156.0,150.0,11.0,9.0,3.0,10.0,10.0,98.0,192.0,1631.0
scna-fp16,exp2,tree,on,32,16,19,1310.0,962.0,783.0,7.0,157.0,152.0,10.0,9.0,3.0,10.0,10.0,100.0,192.0,1629.0
scna-fp16,exp2,tree,on,32,32,0,2247.0,1898.0,1545.0,14.0,137.0,129.0,24.0,21.0,4.0,20.0,8.0,56.0,192.0,2540.0
scna-fp16,exp2,tree,on,32,32,1,2242.0,1896.0,1545.0,14.0,136.0,128.0,23.0,21.0,4.0,20.0,9.0,55.0,192.0,2498.0
scna-fp16,exp2,tree,on,32,32,2,2241.0,1894.0,1544.0,14.0,134.0,129.0,24.0,22.0,4.0,20.0,10.0,54.0,192.0,2503.0
scna-fp16,exp2,tree,on,32,32,3,2243.0,1897.0,1545.0,14.0,135.0,128.0,24.0,21.0,4.0,20.0,9.0,53.0,192.0,2498.0
scna-fp16,exp2,tree,on,32,32,4,2247.0,1899.0,1544.0,14.0,136.0,129.0,24.0,21.0,4.0,20.0,9.0,55.0,192.0,2506.0
scna-fp16,exp2,tree,on,32,32,5,2243.0,1899.0,1545.0,14.0,134.0,128.0,23.0,21.0,4.0,20.0,9.0,54.0,193.0,2503.0
scna-fp16,exp2,tree,on,32,32,6,2322.0,1912.0,1548.0,14.0,157.0,171.0,23.0,21.0,4.0,20.0,10.0,118.0,191.0,2594.0
scna-fp16,exp2,tree,on,32,32,7,2337.0,1917.0,1553.0,14.0,171.0,167.0,23.0,21.0,4.0,20.0,9.0,128.0,193.0,2664.0
scna-fp16,exp2,tree,on,32,32,8,2329.0,1912.0,1551.0,14.0,170.0,165.0,23.0,21.0,4.0,20.0,10.0,126.0,192.0,2655.0
scna-fp16,exp2,tree,on,32,32,9,2331.0,1914.0,1551.0,14.0,169.0,166.0,23.0,21.0,4.0,20.0,10.0,126.0,192.0,2661.0
scna-fp16,exp2,tree,on,32,32,10,2332.0,1915.0,1551.0,14.0,169.0,167.0,22.0,21.0,4.0,20.0,9.0,127.0,192.0,2665.0
scna-fp16,exp2,tree,on,32,32,11,2325.0,1909.0,1552.0,14.0,169.0,166.0,22.0,21.0,4.0,20.0,10.0,125.0,192.0,2662.0
scna-fp16,exp2,tree,on,32,32,12,2324.0,1907.0,1551.0,14.0,170.0,165.0,23.0,21.0,4.0,20.0,8.0,126.0,192.0,2571.0
scna-fp16,exp2,tree,on,32,32,13,2331.0,1916.0,1550.0,14.0,170.0,163.0,23.0,21.0,4.0,20.0,8.0,124.0,192.0,2654.0
scna-fp16,exp2,tree,on,32,32,14,2329.0,1913.0,1551.0,14.0,169.0,166.0,22.0,21.0,4.0,20.0,9.0,125.0,192.0,2672.0
scna-fp16,exp2,tree,on,32,32,15,2326.0,1911.0,1550.0,14.0,168.0,165.0,23.0,21.0,4.0,20.0,9.0,124.0,192.0,2671.0
scna-fp16,exp2,tree,on,32,32,16,2330.0,1915.0,1551.0,14.0,169.0,164.0,23.0,21.0,4.0,20.0,10.0,124.0,192.0,2677.0
scna-fp16,exp2,tree,on,32,32,17,2328.0,1914.0,1551.0,14.0,169.0,163.0,23.0,21.0,4.0,20.0,9.0,122.0,192.0,2684.0
scna-fp16,exp2,tree,on,32,32,18,2326.0,1913.0,1550.0,14.0,168.0,164.0,23.0,20.0,4.0,20.0,10.0,123.0,193.0,2658.0
scna-fp16,exp2,tree,on,32,32,19,2327.0,1909.0,1551.0,14.0,167.0,169.0,23.0,21.0,4.0,20.0,10.0,126.0,192.0,2567.0
scna-int8,exp,direct,off,8,4,0,732.0,205.0,163.0,2.0,268.0,247.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1009.0
scna-int8,exp,direct,off,8,4,1,743.0,206.0,163.0,2.0,265.0,260.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,992.0
scna-int8,exp,direct,off,8,4,2,726.0,206.0,162.0,2.0,264.0,244.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,994.0
scna-int8,exp,direct,off,8,4,3,725.0,206.0,162.0,2.0,264.0,243.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,992.0
scna-int8,exp,direct,off,8,4,4,727.0,206.0,163.0,2.0,265.0,244.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,993.0
scna-int8,exp,direct,off,8,4,5,725.0,207.0,163.0,2.0,263.0,242.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,991.0
scna-int8,exp,direct,off,8,4,6,725.0,205.0,162.0,2.0,265.0,243.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,999.0
scna-int8,exp,direct,off,8,4,7,727.0,205.0,162.0,2.0,263.0,246.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1003.0
scna-int8,exp,direct,off,8,4,8,729.0,205.0,162.0,2.0,266.0,245.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,993.0
scna-int8,exp,direct,off,8,4,9,732.0,205.0,164.0,2.0,266.0,248.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1020.0
scna-int8,exp,direct,off,8,4,10,734.0,205.0,162.0,2.0,266.0,250.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,990.0
scna-int8,exp,direct,off,8,4,11,736.0,205.0,162.0,2.0,268.0,250.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,992.0
scna-int8,exp,direct,off,8,4,12,739.0,206.0,163.0,2.0,268.0,252.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,985.0
scna-int8,exp,direct,off,8,4,13,737.0,204.0,162.0,2.0,268.0,252.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,995.0
scna-int8,exp,direct,off,8,4,14,741.0,206.0,163.0,2.0,269.0,253.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1007.0
scna-int8,exp,direct,off,8,4,15,738.0,205.0,162.0,2.0,268.0,253.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,991.0
scna-int8,exp,direct,off,8,4,16,743.0,205.0,163.0,2.0,271.0,256.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,974.0
scna-int8,exp,direct,off,8,4,17,741.0,205.0,162.0,2.0,273.0,249.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1004.0
scna-int8,exp,direct,off,8,4,18,740.0,208.0,162.0,2.0,273.0,247.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,990.0
scna-int8,exp,direct,off,8,4,19,737.0,207.0,163.0,2.0,272.0,246.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,990.0
scna-int8,exp,direct,off,8,8,0,1086.0,417.0,321.0,4.0,336.0,307.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1307.0
scna-int8,exp,direct,off,8,8,1,1093.0,413.0,319.0,4.0,338.0,316.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1414.0
scna-int8,exp,direct,off,8,8,2,1132.0,418.0,322.0,4.0,355.0,334.0,8.0,6.0,2.0,5.0,0.0,0.0,0.0,1441.0
scna-int8,exp,direct,off,8,8,3,1144.0,423.0,323.0,4.0,369.0,326.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1508.0
scna-int8,exp,direct,off,8,8,4,1150.0,424.0,323.0,4.0,372.0,326.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1439.0
scna-int8,exp,direct,off,8,8,5,1147.0,420.0,322.0,5.0,367.0,332.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1389.0
scna-int8,exp,direct,off,8,8,6,1147.0,421.0,323.0,4.0,373.0,327.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1420.0
scna-int8,exp,direct,off,8,8,7,1159.0,422.0,323.0,4.0,377.0,334.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1449.0
scna-int8,exp,direct,off,8,8,8,1156.0,420.0,322.0,4.0,376.0,334.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1456.0
scna-int8,exp,direct,off,8,8,9,1150.0,421.0,322.0,4.0,375.0,327.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1495.0
scna-int8,exp,direct,off,8,8,10,1153.0,422.0,323.0,4.0,383.0,322.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1481.0
scna-int8,exp,direct,off,8,8,11,1150.0,422.0,322.0,5.0,370.0,331.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1462.0
scna-int8,exp,direct,off,8,8,12,1123.0,421.0,321.0,4.0,362.0,315.0,8.0,6.0,2.0,5.0,0.0,0.0,0.0,1400.0
scna-int8,exp,direct,off,8,8,13,1123.0,418.0,321.0,4.0,354.0,324.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1426.0
scna-int8,exp,direct,off,8,8,14,1140.0,418.0,321.0,4.0,367.0,329.0,9.0,6.0,1.0,6.0,0.0,0.0,0.0,1487.0
scna-int8,exp,direct,off,8,8,15,1135.0,419.0,321.0,4.0,366.0,324.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1382.0
scna-int8,exp,direct,off,8,8,16,1123.0,417.0,321.0,4.0,354.0,327.0,8.0,6.0,2.0,5.0,0.0,0.0,0.0,1487.0
scna-int8,exp,direct,off,8,8,17,1124.0,418.0,321.0,4.0,354.0,326.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1464.0
scna-int8,exp,direct,off,8,8,18,1125.0,418.0,320.0,4.0,355.0,326.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1378.0
scna-int8,exp,direct,off,8,8,19,1117.0,419.0,321.0,4.0,353.0,320.0,8.0,6.0,1.0,6.0,0.0,0.0,0.0,1389.0
scna-int8,exp,direct,off,8,16,0,1403.0,793.0,630.0,8.0,308.0,260.0,12.0,10.0,2.0,10.0,0.0,0.0,0.0,1639.0
