mode,function,kernel,pipeline,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,o_scale,o_store,kv_dma_issue,kv_dma_wait,kv_transform,host_elapsed
baseline,none,none,off,0,4,0,800.0,163.0,0.0,2.0,312.0,312.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1124.0
baseline,none,none,off,0,4,1,789.0,162.0,0.0,2.0,314.0,300.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1062.0
baseline,none,none,off,0,4,2,805.0,167.0,0.0,2.0,329.0,296.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1070.0
baseline,none,none,off,0,4,3,813.0,164.0,0.0,2.0,322.0,314.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1070.0
baseline,none,none,off,0,4,4,816.0,164.0,0.0,2.0,328.0,311.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1065.0
baseline,none,none,off,0,4,5,805.0,162.0,0.0,2.0,332.0,298.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1071.0
baseline,none,none,off,0,4,6,859.0,177.0,0.0,2.0,355.0,315.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1122.0
baseline,none,none,off,0,4,7,863.0,176.0,0.0,2.0,361.0,314.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1208.0
baseline,none,none,off,0,4,8,871.0,176.0,0.0,2.0,364.0,318.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1206.0
baseline,none,none,off,0,4,9,865.0,176.0,0.0,2.0,362.0,315.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1105.0
baseline,none,none,off,0,4,10,870.0,177.0,0.0,2.0,364.0,315.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1172.0
baseline,none,none,off,0,4,11,854.0,176.0,0.0,3.0,357.0,308.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1206.0
baseline,none,none,off,0,4,12,857.0,176.0,0.0,3.0,353.0,315.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1129.0
baseline,none,none,off,0,4,13,863.0,176.0,0.0,2.0,358.0,316.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1191.0
baseline,none,none,off,0,4,14,868.0,176.0,0.0,2.0,365.0,313.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1228.0
baseline,none,none,off,0,4,15,847.0,176.0,0.0,3.0,351.0,306.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1206.0
baseline,none,none,off,0,4,16,856.0,176.0,0.0,3.0,356.0,310.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1213.0
baseline,none,none,off,0,4,17,852.0,177.0,0.0,3.0,350.0,312.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1127.0
baseline,none,none,off,0,4,18,862.0,176.0,0.0,2.0,354.0,318.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1103.0
baseline,none,none,off,0,4,19,955.0,199.0,0.0,2.0,399.0,343.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1299.0
baseline,none,none,off,0,4,100,892.0,185.0,0.0,2.0,367.0,326.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1209.0
baseline,none,none,off,0,4,101,874.0,184.0,0.0,2.0,356.0,320.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1268.0
baseline,none,none,off,0,4,102,885.0,181.0,0.0,2.0,356.0,334.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1241.0
baseline,none,none,off,0,4,103,883.0,183.0,0.0,2.0,354.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1174.0
baseline,none,none,off,0,4,104,878.0,183.0,0.0,2.0,356.0,325.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1226.0
baseline,none,none,off,0,4,105,872.0,182.0,0.0,2.0,350.0,326.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1207.0
baseline,none,none,off,0,4,106,875.0,182.0,0.0,2.0,345.0,334.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1192.0
baseline,none,none,off,0,4,107,872.0,182.0,0.0,2.0,345.0,331.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1195.0
baseline,none,none,off,0,4,108,875.0,182.0,0.0,2.0,346.0,333.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1189.0
baseline,none,none,off,0,4,109,872.0,182.0,0.0,2.0,348.0,328.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1197.0
baseline,none,none,off,0,4,110,874.0,182.0,0.0,2.0,348.0,330.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1191.0
baseline,none,none,off,0,4,111,873.0,182.0,0.0,2.0,346.0,332.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,1186.0
baseline,none,none,off,0,4,112,866.0,182.0,0.0,2.0,343.0,327.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1109.0
baseline,none,none,off,0,4,113,869.0,182.0,0.0,2.0,347.0,326.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1172.0
baseline,none,none,off,0,4,114,875.0,183.0,0.0,2.0,355.0,323.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1174.0
baseline,none,none,off,0,4,115,869.0,181.0,0.0,2.0,342.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1116.0
baseline,none,none,off,0,4,116,891.0,181.0,0.0,2.0,369.0,328.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1177.0
baseline,none,none,off,0,4,117,893.0,181.0,0.0,2.0,373.0,325.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1178.0
baseline,none,none,off,0,4,118,892.0,183.0,0.0,2.0,364.0,331.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1175.0
baseline,none,none,off,0,4,119,896.0,182.0,0.0,2.0,369.0,331.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1174.0
baseline,none,none,off,0,8,0,818.0,343.0,0.0,4.0,131.0,320.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1083.0
baseline,none,none,off,0,8,1,818.0,340.0,0.0,4.0,131.0,322.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1087.0
baseline,none,none,off,0,8,2,819.0,342.0,0.0,4.0,131.0,321.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1098.0
baseline,none,none,off,0,8,3,815.0,338.0,0.0,4.0,130.0,324.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1114.0
baseline,none,none,off,0,8,4,820.0,342.0,0.0,4.0,130.0,324.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1093.0
baseline,none,none,off,0,8,5,822.0,341.0,0.0,4.0,130.0,327.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1095.0
baseline,none,none,off,0,8,6,818.0,340.0,0.0,4.0,130.0,324.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1174.0
baseline,none,none,off,0,8,7,899.0,335.0,0.0,4.0,212.0,329.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1231.0
baseline,none,none,off,0,8,8,904.0,334.0,0.0,4.0,220.0,326.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1215.0
baseline,none,none,off,0,8,9,952.0,335.0,0.0,4.0,266.0,326.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1209.0
baseline,none,none,off,0,8,10,940.0,335.0,0.0,4.0,253.0,329.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1237.0
baseline,none,none,off,0,8,11,924.0,370.0,0.0,4.0,170.0,360.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1228.0
baseline,none,none,off,0,8,12,922.0,370.0,0.0,4.0,169.0,360.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1195.0
baseline,none,none,off,0,8,13,920.0,369.0,0.0,4.0,169.0,359.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1193.0
baseline,none,none,off,0,8,14,916.0,366.0,0.0,4.0,169.0,358.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1176.0
baseline,none,none,off,0,8,15,924.0,370.0,0.0,4.0,169.0,361.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1273.0
baseline,none,none,off,0,8,16,918.0,368.0,0.0,4.0,168.0,359.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1202.0
baseline,none,none,off,0,8,17,917.0,367.0,0.0,4.0,168.0,359.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1245.0
baseline,none,none,off,0,8,18,917.0,368.0,0.0,4.0,168.0,357.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,1296.0
baseline,none,none,off,0,8,19,917.0,368.0,0.0,4.0,168.0,358.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,1197.0
baseline,none,none,off,0,8,100,1034.0,328.0,0.0,4.0,358.0,324.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1390.0
baseline,none,none,off,0,8,101,1017.0,332.0,0.0,4.0,336.0,325.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1366.0
baseline,none,none,off,0,8,102,1015.0,331.0,0.0,4.0,334.0,325.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1271.0
baseline,none,none,off,0,8,103,1032.0,331.0,0.0,4.0,347.0,330.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1369.0
baseline,none,none,off,0,8,104,1017.0,331.0,0.0,4.0,356.0,305.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1273.0
baseline,none,none,off,0,8,105,1018.0,331.0,0.0,4.0,355.0,307.0,8.0,4.0,3.0,6.0,0.0,0.0,0.0,1372.0
baseline,none,none,off,0,8,106,1020.0,330.0,0.0,4.0,339.0,326.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1266.0
baseline,none,none,off,0,8,107,1017.0,331.0,0.0,4.0,339.0,321.0,8.0,5.0,3.0,6.0,0.0,0.0,0.0,1366.0
baseline,none,none,off,0,8,108,1025.0,329.0,0.0,4.0,350.0,321.0,8.0,4.0,3.0,6.0,0.0,0.0,0.0,1276.0
baseline,none,none,off,0,8,109,1037.0,337.0,0.0,4.0,346.0,329.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1282.0
baseline,none,none,off,0,8,110,1063.0,342.0,0.0,4.0,365.0,331.0,8.0,4.0,3.0,6.0,0.0,0.0,0.0,1366.0
baseline,none,none,off,0,8,111,1069.0,343.0,0.0,4.0,370.0,330.0,8.0,5.0,3.0,6.0,0.0,0.0,0.0,1323.0
baseline,none,none,off,0,8,112,1057.0,339.0,0.0,4.0,364.0,330.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1386.0
baseline,none,none,off,0,8,113,1063.0,337.0,0.0,4.0,378.0,323.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1343.0
baseline,none,none,off,0,8,114,1074.0,340.0,0.0,4.0,379.0,330.0,8.0,4.0,3.0,6.0,0.0,0.0,0.0,1322.0
baseline,none,none,off,0,8,115,1086.0,344.0,0.0,4.0,375.0,342.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1433.0
baseline,none,none,off,0,8,116,1096.0,345.0,0.0,4.0,386.0,341.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1429.0
baseline,none,none,off,0,8,117,1074.0,340.0,0.0,4.0,377.0,332.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1378.0
baseline,none,none,off,0,8,118,1086.0,338.0,0.0,4.0,386.0,338.0,8.0,4.0,2.0,6.0,0.0,0.0,0.0,1440.0
baseline,none,none,off,0,8,119,1095.0,342.0,0.0,4.0,387.0,341.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,1434.0
baseline,none,none,off,0,16,0,1261.0,610.0,0.0,7.0,318.0,290.0,12.0,11.0,2.0,11.0,0.0,0.0,0.0,1560.0
baseline,none,none,off,0,16,1,1255.0,610.0,0.0,8.0,314.0,289.0,12.0,10.0,2.0,10.0,0.0,0.0,0.0,1552.0
baseline,none,none,off,0,16,2,1395.0,659.0,0.0,7.0,357.0,337.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,1699.0
baseline,none,none,off,0,16,3,1429.0,658.0,0.0,8.0,392.0,334.0,12.0,11.0,2.0,12.0,0.0,0.0,0.0,1755.0
baseline,none,none,off,0,16,4,1407.0,654.0,0.0,8.0,381.0,331.0,12.0,9.0,2.0,10.0,0.0,0.0,0.0,1778.0
baseline,none,none,off,0,16,5,1425.0,656.0,0.0,8.0,389.0,337.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1742.0
baseline,none,none,off,0,16,6,1420.0,656.0,0.0,8.0,386.0,335.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,1717.0
baseline,none,none,off,0,16,7,1422.0,656.0,0.0,8.0,388.0,335.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,1730.0
baseline,none,none,off,0,16,8,1413.0,648.0,0.0,8.0,386.0,336.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,1722.0
baseline,none,none,off,0,16,9,1413.0,656.0,0.0,8.0,376.0,337.0,12.0,11.0,2.0,11.0,0.0,0.0,0.0,1718.0
baseline,none,none,off,0,16,10,1418.0,655.0,0.0,8.0,382.0,340.0,12.0,9.0,2.0,10.0,0.0,0.0,0.0,1790.0
baseline,none,none,off,0,16,11,1501.0,687.0,0.0,8.0,401.0,372.0,12.0,9.0,2.0,10.0,0.0,0.0,0.0,1881.0
baseline,none,none,off,0,16,12,1409.0,691.0,0.0,8.0,298.0,377.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1808.0
baseline,none,none,off,0,16,13,1543.0,682.0,0.0,8.0,443.0,375.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1871.0
baseline,none,none,off,0,16,14,1541.0,684.0,0.0,8.0,442.0,372.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1920.0
baseline,none,none,off,0,16,15,1541.0,683.0,0.0,8.0,444.0,371.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1890.0
baseline,none,none,off,0,16,16,1543.0,683.0,0.0,8.0,444.0,374.0,12.0,10.0,2.0,10.0,0.0,0.0,0.0,1880.0
baseline,none,none,off,0,16,17,1541.0,686.0,0.0,8.0,441.0,372.0,12.0,10.0,2.0,10.0,0.0,0.0,0.0,1880.0
baseline,none,none,off,0,16,18,1540.0,684.0,0.0,8.0,441.0,372.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1868.0
baseline,none,none,off,0,16,19,1549.0,686.0,0.0,8.0,447.0,373.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1889.0
baseline,none,none,off,0,16,100,1231.0,609.0,0.0,8.0,312.0,265.0,12.0,10.0,3.0,12.0,0.0,0.0,0.0,1564.0
baseline,none,none,off,0,16,101,1249.0,609.0,0.0,7.0,317.0,280.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,1531.0
baseline,none,none,off,0,16,102,1246.0,609.0,0.0,7.0,310.0,282.0,12.0,11.0,3.0,12.0,0.0,0.0,0.0,1533.0
baseline,none,none,off,0,16,103,1251.0,608.0,0.0,8.0,307.0,291.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1538.0
baseline,none,none,off,0,16,104,1249.0,610.0,0.0,8.0,309.0,285.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1532.0
baseline,none,none,off,0,16,105,1246.0,609.0,0.0,8.0,302.0,291.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,1560.0
baseline,none,none,off,0,16,106,1404.0,644.0,0.0,8.0,385.0,330.0,13.0,10.0,3.0,11.0,0.0,0.0,0.0,1682.0
baseline,none,none,off,0,16,107,1403.0,649.0,0.0,8.0,373.0,337.0,13.0,9.0,3.0,11.0,0.0,0.0,0.0,1742.0
baseline,none,none,off,0,16,108,1392.0,645.0,0.0,8.0,374.0,328.0,13.0,10.0,3.0,11.0,0.0,0.0,0.0,1688.0
baseline,none,none,off,0,16,109,1400.0,648.0,0.0,7.0,368.0,338.0,13.0,11.0,3.0,12.0,0.0,0.0,0.0,1736.0
baseline,none,none,off,0,16,110,1397.0,645.0,0.0,8.0,365.0,339.0,14.0,11.0,3.0,12.0,0.0,0.0,0.0,1746.0
baseline,none,none,off,0,16,111,1411.0,647.0,0.0,8.0,380.0,337.0,13.0,11.0,3.0,12.0,0.0,0.0,0.0,1752.0
baseline,none,none,off,0,16,112,1405.0,649.0,0.0,8.0,375.0,335.0,13.0,10.0,3.0,12.0,0.0,0.0,0.0,1741.0
baseline,none,none,off,0,16,113,1401.0,646.0,0.0,8.0,380.0,329.0,13.0,10.0,3.0,12.0,0.0,0.0,0.0,1744.0
baseline,none,none,off,0,16,114,1399.0,647.0,0.0,8.0,379.0,327.0,13.0,11.0,3.0,11.0,0.0,0.0,0.0,1757.0
baseline,none,none,off,0,16,115,1356.0,638.0,0.0,9.0,350.0,322.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1616.0
baseline,none,none,off,0,16,116,1356.0,639.0,0.0,8.0,338.0,334.0,12.0,10.0,3.0,12.0,0.0,0.0,0.0,1640.0
baseline,none,none,off,0,16,117,1349.0,638.0,0.0,9.0,342.0,323.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1605.0
baseline,none,none,off,0,16,118,1366.0,643.0,0.0,8.0,351.0,326.0,12.0,11.0,3.0,12.0,0.0,0.0,0.0,1630.0
baseline,none,none,off,0,16,119,1351.0,639.0,0.0,8.0,355.0,312.0,12.0,10.0,3.0,12.0,0.0,0.0,0.0,1615.0
baseline,none,none,off,0,32,0,1899.0,1206.0,0.0,16.0,321.0,285.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2192.0
baseline,none,none,off,0,32,1,1895.0,1205.0,0.0,16.0,316.0,287.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2183.0
baseline,none,none,off,0,32,2,2010.0,1249.0,0.0,15.0,352.0,323.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2405.0
baseline,none,none,off,0,32,3,2014.0,1252.0,0.0,15.0,364.0,312.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2352.0
baseline,none,none,off,0,32,4,2045.0,1263.0,0.0,15.0,370.0,325.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2390.0
baseline,none,none,off,0,32,5,2043.0,1262.0,0.0,15.0,371.0,325.0,24.0,21.0,3.0,22.0,0.0,0.0,0.0,2383.0
baseline,none,none,off,0,32,6,2022.0,1258.0,0.0,15.0,370.0,309.0,24.0,21.0,3.0,22.0,0.0,0.0,0.0,2378.0
baseline,none,none,off,0,32,7,2020.0,1259.0,0.0,16.0,366.0,309.0,24.0,21.0,3.0,22.0,0.0,0.0,0.0,2346.0
baseline,none,none,off,0,32,8,2031.0,1259.0,0.0,15.0,370.0,317.0,24.0,21.0,3.0,22.0,0.0,0.0,0.0,2355.0
baseline,none,none,off,0,32,9,2081.0,1270.0,0.0,16.0,394.0,329.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2426.0
baseline,none,none,off,0,32,10,2074.0,1270.0,0.0,16.0,392.0,325.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2407.0
baseline,none,none,off,0,32,11,2083.0,1270.0,0.0,15.0,397.0,329.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2391.0
baseline,none,none,off,0,32,12,2074.0,1270.0,0.0,16.0,391.0,325.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2408.0
baseline,none,none,off,0,32,13,2008.0,1256.0,0.0,16.0,375.0,291.0,24.0,21.0,3.0,22.0,0.0,0.0,0.0,2299.0
baseline,none,none,off,0,32,14,2000.0,1241.0,0.0,16.0,344.0,327.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2296.0
baseline,none,none,off,0,32,15,2036.0,1264.0,0.0,16.0,364.0,321.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2388.0
baseline,none,none,off,0,32,16,2067.0,1270.0,0.0,15.0,385.0,326.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2392.0
baseline,none,none,off,0,32,17,2069.0,1264.0,0.0,16.0,387.0,330.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2393.0
baseline,none,none,off,0,32,18,2061.0,1264.0,0.0,16.0,385.0,325.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2421.0
baseline,none,none,off,0,32,19,2059.0,1264.0,0.0,16.0,389.0,319.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2414.0
baseline,none,none,off,0,32,100,2052.0,1261.0,0.0,16.0,368.0,336.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2362.0
baseline,none,none,off,0,32,101,2052.0,1261.0,0.0,16.0,369.0,336.0,24.0,22.0,3.0,21.0,0.0,0.0,0.0,2382.0
baseline,none,none,off,0,32,102,2039.0,1260.0,0.0,16.0,371.0,320.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2359.0
baseline,none,none,off,0,32,103,2054.0,1266.0,0.0,16.0,369.0,332.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2391.0
baseline,none,none,off,0,32,104,2038.0,1258.0,0.0,16.0,366.0,326.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2350.0
baseline,none,none,off,0,32,105,2083.0,1269.0,0.0,16.0,389.0,339.0,24.0,22.0,3.0,21.0,0.0,0.0,0.0,2363.0
baseline,none,none,off,0,32,106,2092.0,1276.0,0.0,16.0,395.0,334.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2397.0
baseline,none,none,off,0,32,107,2081.0,1267.0,0.0,16.0,387.0,340.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2403.0
baseline,none,none,off,0,32,108,2084.0,1269.0,0.0,16.0,387.0,341.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2438.0
baseline,none,none,off,0,32,109,2074.0,1265.0,0.0,16.0,386.0,336.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2442.0
baseline,none,none,off,0,32,110,2092.0,1272.0,0.0,16.0,400.0,333.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2380.0
baseline,none,none,off,0,32,111,2077.0,1271.0,0.0,16.0,386.0,333.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2376.0
baseline,none,none,off,0,32,112,2077.0,1269.0,0.0,16.0,391.0,330.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2449.0
baseline,none,none,off,0,32,113,2057.0,1256.0,0.0,16.0,386.0,327.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2392.0
baseline,none,none,off,0,32,114,2049.0,1262.0,0.0,15.0,377.0,324.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2389.0
baseline,none,none,off,0,32,115,2066.0,1268.0,0.0,16.0,386.0,325.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2456.0
baseline,none,none,off,0,32,116,2064.0,1260.0,0.0,17.0,376.0,340.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2403.0
baseline,none,none,off,0,32,117,2053.0,1261.0,0.0,16.0,378.0,329.0,24.0,21.0,3.0,21.0,0.0,0.0,0.0,2419.0
baseline,none,none,off,0,32,118,2057.0,1266.0,0.0,16.0,374.0,331.0,24.0,22.0,3.0,21.0,0.0,0.0,0.0,2339.0
baseline,none,none,off,0,32,119,2066.0,1262.0,0.0,16.0,383.0,334.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2458.0
baseline,none,none,on,0,4,0,541.0,174.0,0.0,2.0,183.0,175.0,3.0,0.0,0.0,4.0,8.0,153.0,190.0,713.0
baseline,none,none,on,0,4,1,539.0,172.0,0.0,2.0,184.0,174.0,3.0,0.0,0.0,4.0,10.0,153.0,190.0,832.0
baseline,none,none,on,0,4,2,542.0,172.0,0.0,2.0,182.0,178.0,4.0,0.0,0.0,4.0,10.0,154.0,191.0,829.0
baseline,none,none,on,0,4,3,549.0,173.0,0.0,1.0,185.0,183.0,3.0,0.0,0.0,4.0,9.0,162.0,190.0,808.0
baseline,none,none,on,0,4,4,547.0,172.0,0.0,2.0,181.0,184.0,4.0,0.0,0.0,4.0,8.0,159.0,190.0,780.0
baseline,none,none,on,0,4,5,536.0,173.0,0.0,2.0,180.0,174.0,3.0,0.0,0.0,4.0,10.0,148.0,190.0,818.0
baseline,none,none,on,0,4,6,542.0,171.0,0.0,1.0,186.0,176.0,4.0,0.0,0.0,4.0,9.0,156.0,190.0,785.0
baseline,none,none,on,0,4,7,534.0,171.0,0.0,2.0,179.0,175.0,3.0,0.0,0.0,4.0,9.0,147.0,190.0,725.0
baseline,none,none,on,0,4,8,540.0,171.0,0.0,1.0,180.0,180.0,4.0,0.0,0.0,4.0,9.0,155.0,190.0,815.0
baseline,none,none,on,0,4,9,536.0,171.0,0.0,2.0,179.0,177.0,3.0,0.0,0.0,4.0,8.0,149.0,190.0,790.0
baseline,none,none,on,0,4,10,540.0,171.0,0.0,1.0,181.0,180.0,3.0,0.0,0.0,4.0,9.0,154.0,190.0,809.0
baseline,none,none,on,0,4,11,532.0,170.0,0.0,2.0,180.0,173.0,3.0,0.0,0.0,4.0,10.0,147.0,191.0,801.0
baseline,none,none,on,0,4,12,535.0,170.0,0.0,1.0,179.0,178.0,3.0,0.0,0.0,4.0,9.0,151.0,190.0,816.0
baseline,none,none,on,0,4,13,536.0,170.0,0.0,1.0,182.0,175.0,4.0,0.0,0.0,4.0,8.0,150.0,190.0,781.0
baseline,none,none,on,0,4,14,528.0,170.0,0.0,1.0,179.0,171.0,3.0,0.0,0.0,4.0,10.0,144.0,190.0,785.0
baseline,none,none,on,0,4,15,536.0,169.0,0.0,1.0,181.0,177.0,4.0,0.0,0.0,4.0,10.0,152.0,190.0,775.0
baseline,none,none,on,0,4,16,532.0,168.0,0.0,2.0,177.0,178.0,3.0,0.0,0.0,4.0,10.0,149.0,190.0,803.0
baseline,none,none,on,0,4,17,535.0,170.0,0.0,1.0,179.0,177.0,4.0,0.0,0.0,4.0,9.0,150.0,190.0,784.0
baseline,none,none,on,0,4,18,529.0,168.0,0.0,1.0,180.0,173.0,3.0,0.0,0.0,4.0,9.0,147.0,190.0,784.0
baseline,none,none,on,0,4,19,645.0,180.0,0.0,2.0,229.0,226.0,4.0,0.0,0.0,4.0,9.0,251.0,190.0,964.0
baseline,none,none,on,0,4,100,391.0,150.0,0.0,1.0,131.0,101.0,4.0,0.0,0.0,4.0,9.0,26.0,191.0,655.0
baseline,none,none,on,0,4,101,392.0,150.0,0.0,1.0,132.0,102.0,3.0,0.0,0.0,4.0,9.0,28.0,191.0,657.0
baseline,none,none,on,0,4,102,394.0,151.0,0.0,1.0,132.0,102.0,4.0,0.0,0.0,4.0,9.0,27.0,191.0,657.0
baseline,none,none,on,0,4,103,393.0,150.0,0.0,1.0,132.0,102.0,4.0,0.0,0.0,4.0,9.0,27.0,191.0,656.0
baseline,none,none,on,0,4,104,393.0,151.0,0.0,1.0,131.0,102.0,4.0,0.0,0.0,4.0,9.0,28.0,190.0,657.0
baseline,none,none,on,0,4,105,391.0,149.0,0.0,1.0,131.0,103.0,3.0,0.0,0.0,4.0,8.0,27.0,192.0,704.0
baseline,none,none,on,0,4,106,391.0,150.0,0.0,1.0,131.0,102.0,3.0,0.0,0.0,4.0,10.0,27.0,192.0,664.0
baseline,none,none,on,0,4,107,392.0,149.0,0.0,1.0,132.0,103.0,3.0,0.0,0.0,4.0,9.0,28.0,191.0,659.0
